case,x1,x2,y,z,n_states,n_edges,row_sum_error,spectral_radius,absorption_margin,status,closed_class_count,high_precision_reward_solve,condition_number,condition_warning,linear_residual,cost_purchase_1,cost_purchase_2,cost_inspection_1,cost_inspection_2,cost_assembly,cost_product_inspection,cost_disassembly,cost_replacement_loss,expected_purchases_1,expected_purchases_2,expected_inspections_1,expected_inspections_2,expected_product_inspections,expected_assemblies,expected_disassemblies,expected_replacements,expected_total_cost,expected_profit,success_probability,factory_defect_rate,exchange_rate
1,1,0,1,0,13,18,0.0,0.7320468484390047,0.2679531515609953,SUCCESS_EXACT,0,False,17.58600381666967,False,7.939629366954588e-18,5.486968449931413,22.22222222222222,2.7434842249657065,0.0,7.407407407407408,3.703703703703704,0.0,0.0,1.3717421124828533,1.2345679012345678,1.3717421124828533,0.0,1.234567901234568,1.234567901234568,0.0,0.0,41.56378600823045,14.436213991769549,1.0000000000000002,0.0,0.0
1,1,0,1,1,21,26,0.0,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,1,False,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,0,0,14,20,0.0,0.6840816029107268,0.31591839708927316,SUCCESS_EXACT,0,False,15.379489434807171,False,1.0172010820737188e-17,4.938271604938272,22.22222222222222,2.469135802469136,3.703703703703704,6.666666666666667,0.0,0.0,0.6666666666666665,1.234567901234568,1.234567901234568,1.234567901234568,1.234567901234568,0.0,1.1111111111111112,0.0,0.11111111111111109,40.66666666666667,15.333333333333329,1.0000000000000002,0.09999999999999998,0.11111111111111109
1,1,1,0,1,18,24,0.0,0.5623413251903493,0.4376586748096507,SUCCESS_EXACT,0,False,13.872634446945742,False,1.3997423909605957e-17,4.444444444444445,20.0,2.4444444444444446,3.6666666666666665,6.666666666666668,0.0,0.5555555555555555,0.6666666666666666,1.1111111111111112,1.1111111111111112,1.2222222222222223,1.2222222222222223,0.0,1.1111111111111112,0.1111111111111111,0.1111111111111111,38.44444444444444,17.555555555555557,1.0,0.09999999999999999,0.1111111111111111
1,1,1,1,0,14,20,0.0,0.6840816029107268,0.31591839708927316,SUCCESS_EXACT,0,False,15.379489434807171,False,1.3360348048745505e-17,4.938271604938272,22.22222222222222,2.469135802469136,3.703703703703704,6.666666666666667,3.3333333333333335,0.0,0.0,1.234567901234568,1.234567901234568,1.234567901234568,1.234567901234568,1.1111111111111112,1.1111111111111112,0.0,0.0,43.333333333333336,12.666666666666664,1.0000000000000002,0.0,0.0
1,1,1,1,1,18,24,0.0,0.5623413251903493,0.4376586748096507,SUCCESS_EXACT,0,False,13.872634446945742,False,1.6402051006136328e-17,4.444444444444445,20.0,2.4444444444444446,3.6666666666666665,6.666666666666668,3.333333333333334,0.5555555555555555,0.0,1.1111111111111112,1.1111111111111112,1.2222222222222223,1.2222222222222223,1.1111111111111112,1.1111111111111112,0.1111111111111111,0.0,41.111111111111114,14.888888888888886,1.0,0.0,0.0
2,0,0,0,0,17,20,2.220446049250313e-16,0.8663312180816857,0.13366878191831433,SUCCESS_EXACT,0,False,31.085738306325265,False,1.5907673188658957e-17,7.812500000000002,35.15625000000001,0.0,0.0,11.718750000000005,0.0,0.0,5.718750000000001,1.9531250000000004,1.9531250000000004,0.0,0.0,0.0,1.9531250000000007,0.0,0.9531250000000001,60.406250000000014,-4.406250000000014,1.0000000000000004,0.48800000000000004,0.9531250000000001
2,0,0,0,1,33,36,2.220446049250313e-16,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,3,False,,,,,,,,,,,,,,,,,,,,,,,,
2,0,0,1,0,17,20,2.220446049250313e-16,0.8663312180816857,0.13366878191831433,SUCCESS_EXACT,0,False,31.085738306325265,False,1.8314172149151992e-17,7.812500000000002,35.15625000000001,0.0,0.0,11.718750000000005,5.859375000000003,0.0,0.0,1.9531250000000004,1.9531250000000004,0.0,0.0,1.9531250000000007,1.9531250000000007,0.0,0.0,60.546875000000014,-4.546875000000014,1.0000000000000004,0.0,0.0
2,0,0,1,1,33,36,2.220446049250313e-16,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,3,False,,,,,,,,,,,,,,,,,,,,,,,,
2,0,1,0,0,15,20,2.220446049250313e-16,0.8449987395578444,0.15500126044215556,SUCCESS_EXACT,0,False,22.893597097991993,False,5.499220266987618e-18,6.25,35.15625000000001,0.0,5.859375000000001,9.375000000000002,0.0,0.0,3.375000000000001,1.5625,1.953125,0.0,1.9531250000000004,0.0,1.5625000000000004,0.0,0.5625000000000001,60.015625000000014,-4.015625000000014,1.0000000000000004,0.3600000000000001,0.5625000000000001
2,0,1,0,1,23,28,2.220446049250313e-16,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,1,False,,,,,,,,,,,,,,,,,,,,,,,,
2,0,1,1,0,15,20,2.220446049250313e-16,0.8449987395578444,0.15500126044215556,SUCCESS_EXACT,0,False,22.893597097991993,False,6.135190761466265e-18,6.25,35.15625000000001,0.0,5.859375000000001,9.375000000000002,4.687500000000001,0.0,0.0,1.5625,1.953125,0.0,1.9531250000000004,1.5625000000000004,1.5625000000000004,0.0,0.0,61.328125000000014,-5.328125000000014,1.0000000000000004,0.0,0.0
2,0,1,1,1,23,28,2.220446049250313e-16,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,1,False,,,,,,,,,,,,,,,,,,,,,,,,
2,1,0,0,0,13,18,2.220446049250313e-16,0.8342651361562976,0.1657348638437024,SUCCESS_EXACT,0,False,20.851835377750415,False,6.6488715136628214e-18,7.8125,28.125,3.906250000000001,0.0,9.375000000000004,0.0,0.0,3.3750000000000004,1.953125,1.5625,1.9531250000000004,0.0,0.0,1.5625000000000004,0.0,0.5625000000000001,52.59375,3.40625,1.0000000000000002,0.3600000000000001,0.5625000000000001
2,1,0,0,1,21,26,2.220446049250313e-16,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,1,False,,,,,,,,,,,,,,,,,,,,,,,,
2,1,0,1,0,13,18,2.220446049250313e-16,0.8342651361562976,0.1657348638437024,SUCCESS_EXACT,0,False,20.851835377750415,False,7.47125351535398e-18,7.8125,28.125,3.906250000000001,0.0,9.375000000000004,4.687500000000002,0.0,0.0,1.953125,1.5625,1.9531250000000004,0.0,1.5625000000000004,1.5625000000000004,0.0,0.0,53.90625000000001,2.093749999999993,1.0000000000000002,0.0,0.0
2,1,0,1,1,21,26,2.220446049250313e-16,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,1,False,,,,,,,,,,,,,,,,,,,,,,,,
2,1,1,0,0,14,20,2.220446049250313e-16,0.7929318157822878,0.20706818421771223,SUCCESS_EXACT,0,False,17.74702470491091,False,2.7215847241028872e-17,6.25,28.125,3.125000000000001,4.687500000000001,7.500000000000002,0.0,0.0,1.5,1.5625,1.5625,1.5625000000000004,1.5625000000000002,0.0,1.2500000000000002,0.0,0.25,51.1875,4.8125,1.0000000000000002,0.2,0.25
2,1,1,0,1,18,24,2.220446049250313e-16,0.6687403049764222,0.33125969502357777,SUCCESS_EXACT,0,False,14.833370582267325,False,7.632783294297952e-18,5.0,22.5,3.0000000000000004,4.500000000000001,7.500000000000001,0.0,1.25,1.4999999999999998,1.25,1.25,1.5000000000000002,1.5000000000000002,0.0,1.2500000000000002,0.25,0.25,45.25,10.75,1.0000000000000002,0.2,0.25
2,1,1,1,0,14,20,2.220446049250313e-16,0.7929318157822878,0.20706818421771223,SUCCESS_EXACT,0,False,17.74702470491091,False,2.6481140896486954e-17,6.25,28.125,3.125000000000001,4.687500000000001,7.500000000000002,3.750000000000001,0.0,0.0,1.5625,1.5625,1.5625000000000004,1.5625000000000002,1.2500000000000002,1.2500000000000002,0.0,0.0,53.4375,2.5625,1.0000000000000002,0.0,0.0
2,1,1,1,1,18,24,2.220446049250313e-16,0.6687403049764222,0.33125969502357777,SUCCESS_EXACT,0,False,14.833370582267325,False,9.065447329375298e-18,5.0,22.5,3.0000000000000004,4.500000000000001,7.500000000000001,3.7500000000000004,1.25,0.0,1.25,1.25,1.5000000000000002,1.5000000000000002,1.2500000000000002,1.2500000000000002,0.25,0.0,47.5,8.5,1.0000000000000002,0.0,0.0
3,0,0,0,0,17,20,0.0,0.7701828755488183,0.22981712445118174,SUCCESS_EXACT,0,False,24.310136167821977,False,6.4728153755489316e-18,5.486968449931415,24.691358024691358,0.0,0.0,8.230452674897121,0.0,0.0,11.152263374485598,1.3717421124828537,1.3717421124828537,0.0,0.0,0.0,1.3717421124828535,0.0,0.37174211248285327,49.56104252400549,6.438957475994513,1.0,0.271,0.37174211248285327
3,0,0,0,1,33,36,0.0,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,3,False,,,,,,,,,,,,,,,,,,,,,,,,
3,0,0,1,0,17,20,0.0,0.7701828755488183,0.22981712445118174,SUCCESS_EXACT,0,False,24.310136167821977,False,1.3021687761395176e-17,5.486968449931415,24.691358024691358,0.0,0.0,8.230452674897121,4.1152263374485605,0.0,0.0,1.3717421124828537,1.3717421124828537,0.0,0.0,1.3717421124828535,1.3717421124828535,0.0,0.0,42.52400548696845,13.475994513031551,1.0,0.0,0.0
3,0,0,1,1,33,36,0.0,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,3,False,,,,,,,,,,,,,,,,,,,,,,,,
3,0,1,0,0,15,20,0.0,0.7428324017709614,0.25716759822903856,SUCCESS_EXACT,0,False,19.25696010481656,False,1.3367461011162613e-17,4.938271604938272,24.691358024691358,0.0,4.11522633744856,7.407407407407407,0.0,0.0,7.037037037037037,1.234567901234568,1.3717421124828533,0.0,1.3717421124828535,0.0,1.2345679012345678,0.0,0.2345679012345679,48.18930041152263,7.81069958847737,1.0,0.19,0.2345679012345679
3,0,1,0,1,23,28,0.0,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,1,False,,,,,,,,,,,,,,,,,,,,,,,,
3,0,1,1,0,15,20,0.0,0.7428324017709614,0.25716759822903856,SUCCESS_EXACT,0,False,19.25696010481656,False,1.799925949632344e-17,4.938271604938272,24.691358024691358,0.0,4.11522633744856,7.407407407407407,3.7037037037037037,0.0,0.0,1.234567901234568,1.3717421124828533,0.0,1.3717421124828535,1.2345679012345678,1.2345679012345678,0.0,0.0,44.855967078189295,11.144032921810705,1.0,0.0,0.0
3,0,1,1,1,23,28,0.0,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,1,False,,,,,,,,,,,,,,,,,,,,,,,,
3,1,0,0,0,13,18,0.0,0.7320468484390047,0.2679531515609953,SUCCESS_EXACT,0,False,17.58600381666967,False,5.6685237412897036e-18,5.486968449931413,22.22222222222222,2.7434842249657065,0.0,7.407407407407408,0.0,0.0,7.037037037037036,1.3717421124828533,1.2345679012345678,1.3717421124828533,0.0,0.0,1.234567901234568,0.0,0.23456790123456792,44.89711934156379,11.102880658436213,1.0000000000000002,0.19000000000000003,0.23456790123456792
3,1,0,0,1,21,26,0.0,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,1,False,,,,,,,,,,,,,,,,,,,,,,,,
3,1,0,1,0,13,18,0.0,0.7320468484390047,0.2679531515609953,SUCCESS_EXACT,0,False,17.58600381666967,False,7.939629366954588e-18,5.486968449931413,22.22222222222222,2.7434842249657065,0.0,7.407407407407408,3.703703703703704,0.0,0.0,1.3717421124828533,1.2345679012345678,1.3717421124828533,0.0,1.234567901234568,1.234567901234568,0.0,0.0,41.56378600823045,14.436213991769549,1.0000000000000002,0.0,0.0
3,1,0,1,1,21,26,0.0,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,1,False,,,,,,,,,,,,,,,,,,,,,,,,
3,1,1,0,0,14,20,0.0,0.6840816029107268,0.31591839708927316,SUCCESS_EXACT,0,False,15.379489434807171,False,1.0957156329691592e-17,4.938271604938272,22.22222222222222,2.469135802469136,3.703703703703704,6.666666666666667,0.0,0.0,3.3333333333333326,1.234567901234568,1.234567901234568,1.234567901234568,1.234567901234568,0.0,1.1111111111111112,0.0,0.11111111111111109,43.333333333333336,12.666666666666664,1.0000000000000002,0.09999999999999998,0.11111111111111109
3,1,1,0,1,18,24,0.0,0.5623413251903493,0.4376586748096507,SUCCESS_EXACT,0,False,13.872634446945742,False,1.3441234880085191e-17,4.444444444444445,20.0,2.4444444444444446,3.6666666666666665,6.666666666666668,0.0,0.5555555555555555,3.333333333333332,1.1111111111111112,1.1111111111111112,1.2222222222222223,1.2222222222222223,0.0,1.1111111111111112,0.1111111111111111,0.1111111111111111,41.11111111111111,14.888888888888893,1.0,0.09999999999999999,0.1111111111111111
3,1,1,1,0,14,20,0.0,0.6840816029107268,0.31591839708927316,SUCCESS_EXACT,0,False,15.379489434807171,False,1.3360348048745505e-17,4.938271604938272,22.22222222222222,2.469135802469136,3.703703703703704,6.666666666666667,3.3333333333333335,0.0,0.0,1.234567901234568,1.234567901234568,1.234567901234568,1.234567901234568,1.1111111111111112,1.1111111111111112,0.0,0.0,43.333333333333336,12.666666666666664,1.0000000000000002,0.0,0.0
3,1,1,1,1,18,24,0.0,0.5623413251903493,0.4376586748096507,SUCCESS_EXACT,0,False,13.872634446945742,False,1.6402051006136328e-17,4.444444444444445,20.0,2.4444444444444446,3.6666666666666665,6.666666666666668,3.333333333333334,0.5555555555555555,0.0,1.1111111111111112,1.1111111111111112,1.2222222222222223,1.2222222222222223,1.1111111111111112,1.1111111111111112,0.1111111111111111,0.0,41.111111111111114,14.888888888888886,1.0,0.0,0.0
4,0,0,0,0,17,20,2.220446049250313e-16,0.8663312180816857,0.13366878191831433,SUCCESS_EXACT,0,False,31.085738306325265,False,8.524282543576902e-18,7.812500000000002,35.15625000000001,0.0,0.0,11.718750000000005,0.0,0.0,28.593750000000007,1.9531250000000004,1.9531250000000004,0.0,0.0,0.0,1.9531250000000007,0.0,0.9531250000000001,83.28125000000003,-27.28125000000003,1.0000000000000004,0.48800000000000004,0.9531250000000001
4,0,0,0,1,33,36,2.220446049250313e-16,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,3,False,,,,,,,,,,,,,,,,,,,,,,,,
4,0,0,1,0,17,20,2.220446049250313e-16,0.8663312180816857,0.13366878191831433,SUCCESS_EXACT,0,False,31.085738306325265,False,1.5787790508690028e-17,7.812500000000002,35.15625000000001,0.0,0.0,11.718750000000005,3.9062500000000013,0.0,0.0,1.9531250000000004,1.9531250000000004,0.0,0.0,1.9531250000000007,1.9531250000000007,0.0,0.0,58.593750000000014,-2.593750000000014,1.0000000000000004,0.0,0.0
4,0,0,1,1,33,36,2.220446049250313e-16,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,3,False,,,,,,,,,,,,,,,,,,,,,,,,
4,0,1,0,0,15,20,2.220446049250313e-16,0.8449987395578444,0.15500126044215556,SUCCESS_EXACT,0,False,22.893597097991993,False,1.1207298671294955e-17,6.25,35.15625000000001,0.0,1.9531250000000004,9.375000000000002,0.0,0.0,16.875000000000004,1.5625,1.953125,0.0,1.9531250000000004,0.0,1.5625000000000004,0.0,0.5625000000000001,69.60937500000001,-13.609375000000014,1.0000000000000004,0.3600000000000001,0.5625000000000001
4,0,1,0,1,23,28,2.220446049250313e-16,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,1,False,,,,,,,,,,,,,,,,,,,,,,,,
4,0,1,1,0,15,20,2.220446049250313e-16,0.8449987395578444,0.15500126044215556,SUCCESS_EXACT,0,False,22.893597097991993,False,1.2474079088293452e-17,6.25,35.15625000000001,0.0,1.9531250000000004,9.375000000000002,3.125000000000001,0.0,0.0,1.5625,1.953125,0.0,1.9531250000000004,1.5625000000000004,1.5625000000000004,0.0,0.0,55.859375000000014,0.1406249999999858,1.0000000000000004,0.0,0.0
4,0,1,1,1,23,28,2.220446049250313e-16,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,1,False,,,,,,,,,,,,,,,,,,,,,,,,
4,1,0,0,0,13,18,2.220446049250313e-16,0.8342651361562976,0.1657348638437024,SUCCESS_EXACT,0,False,20.851835377750415,False,9.578343876893422e-18,7.8125,28.125,1.9531250000000004,0.0,9.375000000000004,0.0,0.0,16.875,1.953125,1.5625,1.9531250000000004,0.0,0.0,1.5625000000000004,0.0,0.5625000000000001,64.140625,-8.140625,1.0000000000000002,0.3600000000000001,0.5625000000000001
4,1,0,0,1,21,26,2.220446049250313e-16,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,1,False,,,,,,,,,,,,,,,,,,,,,,,,
4,1,0,1,0,13,18,2.220446049250313e-16,0.8342651361562976,0.1657348638437024,SUCCESS_EXACT,0,False,20.851835377750415,False,9.57766113914204e-18,7.8125,28.125,1.9531250000000004,0.0,9.375000000000004,3.125000000000001,0.0,0.0,1.953125,1.5625,1.9531250000000004,0.0,1.5625000000000004,1.5625000000000004,0.0,0.0,50.390625,5.609375,1.0000000000000002,0.0,0.0
4,1,0,1,1,21,26,2.220446049250313e-16,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,1,False,,,,,,,,,,,,,,,,,,,,,,,,
4,1,1,0,0,14,20,2.220446049250313e-16,0.7929318157822878,0.20706818421771223,SUCCESS_EXACT,0,False,17.74702470491091,False,2.776231240582688e-17,6.25,28.125,1.5625000000000004,1.5625000000000002,7.500000000000002,0.0,0.0,7.5,1.5625,1.5625,1.5625000000000004,1.5625000000000002,0.0,1.2500000000000002,0.0,0.25,52.5,3.5,1.0000000000000002,0.2,0.25
4,1,1,0,1,18,24,2.220446049250313e-16,0.6687403049764222,0.33125969502357777,SUCCESS_EXACT,0,False,14.833370582267325,False,7.575122063265484e-18,5.0,22.5,1.5000000000000002,1.5000000000000002,7.500000000000001,0.0,1.25,7.499999999999999,1.25,1.25,1.5000000000000002,1.5000000000000002,0.0,1.2500000000000002,0.25,0.25,46.75,9.25,1.0000000000000002,0.2,0.25
4,1,1,1,0,14,20,2.220446049250313e-16,0.7929318157822878,0.20706818421771223,SUCCESS_EXACT,0,False,17.74702470491091,False,3.008211806313692e-17,6.25,28.125,1.5625000000000004,1.5625000000000002,7.500000000000002,2.5000000000000004,0.0,0.0,1.5625,1.5625,1.5625000000000004,1.5625000000000002,1.2500000000000002,1.2500000000000002,0.0,0.0,47.5,8.5,1.0000000000000002,0.0,0.0
4,1,1,1,1,18,24,2.220446049250313e-16,0.6687403049764222,0.33125969502357777,SUCCESS_EXACT,0,False,14.833370582267325,False,8.349974940336124e-18,5.0,22.5,1.5000000000000002,1.5000000000000002,7.500000000000001,2.5000000000000004,1.25,0.0,1.25,1.25,1.5000000000000002,1.5000000000000002,1.2500000000000002,1.2500000000000002,0.25,0.0,41.75,14.25,1.0000000000000002,0.0,0.0
5,0,0,0,0,17,20,0.0,0.8115373877623252,0.1884626122376748,SUCCESS_EXACT,0,False,25.934739703533975,False,3.49561173311529e-17,6.172839506172841,27.777777777777775,0.0,0.0,9.259259259259261,0.0,0.0,5.4320987654321,1.5432098765432103,1.5432098765432103,0.0,0.0,0.0,1.5432098765432103,0.0,0.54320987654321,48.641975308641975,7.358024691358025,1.0000000000000002,0.35200000000000004,0.54320987654321
5,0,0,0,1,33,36,0.0,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,3,False,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,1,0,17,20,0.0,0.8115373877623252,0.1884626122376748,SUCCESS_EXACT,0,False,25.934739703533975,False,3.906025175223904e-17,6.172839506172841,27.777777777777775,0.0,0.0,9.259259259259261,3.0864197530864206,0.0,0.0,1.5432098765432103,1.5432098765432103,0.0,0.0,1.5432098765432103,1.5432098765432103,0.0,0.0,46.2962962962963,9.703703703703702,1.0000000000000002,0.0,0.0
5,0,0,1,1,33,36,0.0,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,3,False,,,,,,,,,,,,,,,,,,,,,,,,
5,0,1,0,0,15,20,0.0,0.7699320969291034,0.23006790307089664,SUCCESS_EXACT,0,False,19.48450117561043,False,3.665027413247622e-17,4.938271604938271,27.777777777777782,0.0,1.54320987654321,7.407407407407408,0.0,0.0,2.345679012345679,1.2345679012345678,1.54320987654321,0.0,1.54320987654321,0.0,1.234567901234568,0.0,0.23456790123456792,44.01234567901235,11.987654320987652,1.0000000000000002,0.19000000000000003,0.23456790123456792
5,0,1,0,1,23,28,0.0,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,1,False,,,,,,,,,,,,,,,,,,,,,,,,
5,0,1,1,0,15,20,0.0,0.7699320969291034,0.23006790307089664,SUCCESS_EXACT,0,False,19.48450117561043,False,3.9116874669167264e-17,4.938271604938271,27.777777777777782,0.0,1.54320987654321,7.407407407407408,2.469135802469136,0.0,0.0,1.2345679012345678,1.54320987654321,0.0,1.54320987654321,1.234567901234568,1.234567901234568,0.0,0.0,44.135802469135804,11.864197530864196,1.0000000000000002,0.0,0.0
5,0,1,1,1,23,28,0.0,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,1,False,,,,,,,,,,,,,,,,,,,,,,,,
5,1,0,0,0,13,18,0.0,0.7863274241347185,0.21367257586528154,SUCCESS_EXACT,0,False,18.6599699609766,False,1.2624268589488177e-17,6.172839506172841,25.0,12.345679012345682,0.0,8.333333333333334,0.0,0.0,3.8888888888888893,1.5432098765432103,1.3888888888888886,1.5432098765432103,0.0,0.0,1.388888888888889,0.0,0.3888888888888889,55.74074074074075,0.2592592592592524,1.0000000000000002,0.28,0.3888888888888889
5,1,0,0,1,21,26,0.0,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,1,False,,,,,,,,,,,,,,,,,,,,,,,,
5,1,0,1,0,13,18,0.0,0.7863274241347185,0.21367257586528154,SUCCESS_EXACT,0,False,18.6599699609766,False,1.3992135331248695e-17,6.172839506172841,25.0,12.345679012345682,0.0,8.333333333333334,2.777777777777778,0.0,0.0,1.5432098765432103,1.3888888888888886,1.5432098765432103,0.0,1.388888888888889,1.388888888888889,0.0,0.0,54.62962962962964,1.3703703703703596,1.0000000000000002,0.0,0.0
5,1,0,1,1,21,26,0.0,1.0000000000000004,-4.440892098500626e-16,NON_ABSORBING,1,False,,,,,,,,,,,,,,,,,,,,,,,,
5,1,1,0,0,14,20,0.0,0.71945795204492,0.28054204795508,SUCCESS_EXACT,0,False,15.921879068635855,False,1.2576374562221103e-17,4.938271604938271,25.0,9.876543209876544,1.388888888888889,6.666666666666668,0.0,0.0,1.111111111111111,1.2345679012345678,1.388888888888889,1.234567901234568,1.388888888888889,0.0,1.1111111111111114,0.0,0.1111111111111111,48.98148148148149,7.018518518518512,1.0000000000000002,0.09999999999999999,0.1111111111111111
5,1,1,0,1,18,24,0.0,0.5848035476425734,0.41519645235742664,SUCCESS_EXACT,0,False,14.362386947579685,False,1.1214443796707723e-17,4.444444444444445,22.5,9.77777777777778,1.3611111111111114,6.666666666666668,0.0,0.5555555555555555,1.111111111111111,1.1111111111111112,1.25,1.2222222222222225,1.3611111111111114,0.0,1.1111111111111114,0.1111111111111111,0.1111111111111111,46.41666666666667,9.583333333333329,1.0000000000000002,0.09999999999999999,0.1111111111111111
5,1,1,1,0,14,20,0.0,0.71945795204492,0.28054204795508,SUCCESS_EXACT,0,False,15.921879068635855,False,1.225085272007476e-17,4.938271604938271,25.0,9.876543209876544,1.388888888888889,6.666666666666668,2.2222222222222228,0.0,0.0,1.2345679012345678,1.388888888888889,1.234567901234568,1.388888888888889,1.1111111111111114,1.1111111111111114,0.0,0.0,50.0925925925926,5.907407407407398,1.0000000000000002,0.0,0.0
5,1,1,1,1,18,24,0.0,0.5848035476425734,0.41519645235742664,SUCCESS_EXACT,0,False,14.362386947579685,False,1.1733591324110249e-17,4.444444444444445,22.5,9.77777777777778,1.3611111111111114,6.666666666666668,2.2222222222222228,0.5555555555555555,0.0,1.1111111111111112,1.25,1.2222222222222225,1.3611111111111114,1.1111111111111114,1.1111111111111114,0.1111111111111111,0.0,47.527777777777786,8.472222222222214,1.0000000000000002,0.0,0.0
6,0,0,0,0,17,20,1.1102230246251565e-16,0.6773905465685955,0.32260945343140446,SUCCESS_EXACT,0,False,22.014824588091464,False,8.445142093663105e-18,4.665403119988335,20.994314039947515,0.0,0.0,6.998104679982505,0.0,0.0,1.6635077999708419,1.1663507799970838,1.1663507799970838,0.0,0.0,0.0,1.1663507799970843,0.0,0.16635077999708417,34.3213296398892,21.6786703601108,1.0,0.14262500000000003,0.16635077999708417
